Time,intRad_wes,intCon_wes,intLat_wes,intRad_hal,intCon_hal,intLat_hal,intRad_eas,intLat_eas,intCon_eas
450000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
450300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
450600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
450900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
451200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
451500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
451800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
452100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
452400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
452700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
453000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
453300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
453600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
453900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
454200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
454500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
454800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
455100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
455400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
455700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
456000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
456300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
456600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
456900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
457200,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
457500,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
457800,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
458100,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
458400,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
458700,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
459000,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
459300,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
459600,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
459900,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
460200,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
460500,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
460800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
461100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
461400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
461700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
462000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
462300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
462600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
462900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
463200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
463500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
463800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
464100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
464400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
464700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
465000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
465300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
465600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
465900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
466200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
466500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
466800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
467100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
467400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
467700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
468000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
468300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
468600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
468900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
469200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
469500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
469800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
470100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
470400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
470700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
471000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
471300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
471600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
471900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
472200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
472500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
472800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
473100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
473400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
473700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
474000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
474300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
474600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
474900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
475200,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
475500,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
475800,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
476100,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
476400,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
476700,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
477000,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
477300,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
477600,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
477900,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
478200,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
478500,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
478800,8,8,4,0.8,0.8,0.4,8,4,8
479100,8,8,4,0.8,0.8,0.4,8,4,8
479400,8,8,4,0.8,0.8,0.4,8,4,8
479700,8,8,4,0.8,0.8,0.4,8,4,8
480000,8,8,4,0.8,0.8,0.4,8,4,8
480300,8,8,4,0.8,0.8,0.4,8,4,8
480600,8,8,4,0.8,0.8,0.4,8,4,8
480900,8,8,4,0.8,0.8,0.4,8,4,8
481200,8,8,4,0.8,0.8,0.4,8,4,8
481500,8,8,4,0.8,0.8,0.4,8,4,8
481800,8,8,4,0.8,0.8,0.4,8,4,8
482100,8,8,4,0.8,0.8,0.4,8,4,8
482400,8,8,4,0.8,0.8,0.4,8,4,8
482700,8,8,4,0.8,0.8,0.4,8,4,8
483000,8,8,4,0.8,0.8,0.4,8,4,8
483300,8,8,4,0.8,0.8,0.4,8,4,8
483600,8,8,4,0.8,0.8,0.4,8,4,8
483900,8,8,4,0.8,0.8,0.4,8,4,8
484200,8,8,4,0.8,0.8,0.4,8,4,8
484500,8,8,4,0.8,0.8,0.4,8,4,8
484800,8,8,4,0.8,0.8,0.4,8,4,8
485100,8,8,4,0.8,0.8,0.4,8,4,8
485400,8,8,4,0.8,0.8,0.4,8,4,8
485700,8,8,4,0.8,0.8,0.4,8,4,8
486000,8,8,4,0.8,0.8,0.4,8,4,8
486300,8,8,4,0.8,0.8,0.4,8,4,8
486600,8,8,4,0.8,0.8,0.4,8,4,8
486900,8,8,4,0.8,0.8,0.4,8,4,8
487200,8,8,4,0.8,0.8,0.4,8,4,8
487500,8,8,4,0.8,0.8,0.4,8,4,8
487800,8,8,4,0.8,0.8,0.4,8,4,8
488100,8,8,4,0.8,0.8,0.4,8,4,8
488400,8,8,4,0.8,0.8,0.4,8,4,8
488700,8,8,4,0.8,0.8,0.4,8,4,8
489000,8,8,4,0.8,0.8,0.4,8,4,8
489300,8,8,4,0.8,0.8,0.4,8,4,8
489600,8,8,4,0.8,0.8,0.4,8,4,8
489900,8,8,4,0.8,0.8,0.4,8,4,8
490200,8,8,4,0.8,0.8,0.4,8,4,8
490500,8,8,4,0.8,0.8,0.4,8,4,8
490800,8,8,4,0.8,0.8,0.4,8,4,8
491100,8,8,4,0.8,0.8,0.4,8,4,8
491400,8,8,4,0.8,0.8,0.4,8,4,8
491700,8,8,4,0.8,0.8,0.4,8,4,8
492000,8,8,4,0.8,0.8,0.4,8,4,8
492300,8,8,4,0.8,0.8,0.4,8,4,8
492600,8,8,4,0.8,0.8,0.4,8,4,8
492900,8,8,4,0.8,0.8,0.4,8,4,8
493200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
493500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
493800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
494100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
494400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
494700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
495000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
495300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
495600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
495900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
496200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
496500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
496800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
497100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
497400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
497700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
498000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
498300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
498600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
498900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
499200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
499500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
499800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
500100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
500400,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
500700,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
501000,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
501300,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
501600,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
501900,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
502200,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
502500,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
502800,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
503100,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
503400,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
503700,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
504000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
504300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
504600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
504900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
505200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
505500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
505800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
506100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
506400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
506700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
507000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
507300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
507600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
507900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
508200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
508500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
508800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
509100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
509400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
509700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
510000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
510300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
510600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
510900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
511200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
511500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
511800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
512100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
512400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
512700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
513000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
513300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
513600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
513900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
514200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
514500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
514800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
515100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
515400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
515700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
516000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
516300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
516600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
516900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
517200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
517500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
517800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
518100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
518400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
518700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
519000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
519300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
519600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
519900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
520200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
520500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
520800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
521100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
521400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
521700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
522000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
522300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
522600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
522900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
523200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
523500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
523800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
524100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
524400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
524700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
525000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
525300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
525600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
525900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
526200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
526500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
526800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
527100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
527400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
527700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
528000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
528300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
528600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
528900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
529200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
529500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
529800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
530100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
530400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
530700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
531000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
531300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
531600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
531900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
532200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
532500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
532800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
533100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
533400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
533700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
534000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
534300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
534600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
534900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
535200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
535500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
535800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
536100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
536400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
536700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
537000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
537300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
537600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
537900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
538200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
538500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
538800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
539100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
539400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
539700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
540000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
540300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
540600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
540900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
541200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
541500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
541800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
542100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
542400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
542700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
543000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
543300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
543600,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
543900,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
544200,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
544500,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
544800,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
545100,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
545400,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
545700,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
546000,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
546300,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
546600,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
546900,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
547200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
547500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
547800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
548100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
548400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
548700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
549000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
549300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
549600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
549900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
550200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
550500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
550800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
551100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
551400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
551700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
552000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
552300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
552600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
552900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
553200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
553500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
553800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
554100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
554400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
554700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
555000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
555300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
555600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
555900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
556200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
556500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
556800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
557100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
557400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
557700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
558000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
558300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
558600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
558900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
559200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
559500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
559800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
560100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
560400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
560700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
561000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
561300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
